file	line	column	scope	package	production	family	api	env_bucket	env_expr	argv_expr	call_expr	enumeration_note	snapshot	enumeration_evidence	production_evidence	argv_trust	argv_trust_evidence	reachability	reachability_evidence	tier	environment_needs_if_bounded
tests/tools/test_stage2_hook_seed_one_symlinks.py	107	12	test_seed_one_is_quiet_for_existing_symlinked_files	tests	no	subprocess	subprocess.run	none		[bash, str(script_path)]	subprocess.run([bash, str(script_path)], capture_output=True, text=True)	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_stage2_hook_symlink_chown.py	46	12	_run_helper	tests	no	subprocess	subprocess.run	none		"[shell, ""-c"", script]"	"subprocess.run([shell, ""-c"", script], capture_output=True, text=True)"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_subprocess_stdin_guard.py	27	14	test_all_tui_subprocess_calls_have_stdin	tests	no	subprocess	subprocess.run	none		[sys.executable, str(SCRIPT)]	subprocess.run( [sys.executable, str(SCRIPT)], capture_output=True, text=True, timeout=30, )	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_voice_mode.py	1421	16	TestSubprocessTimeoutKill.test_timeout_kills_process	tests	no	subprocess	subprocess.Popen	none		"[""sleep"", ""600""]"	"subprocess.Popen([""sleep"", ""600""], stdout=subprocess.DEVNULL, stderr=subprocess.DEVNULL)"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_zombie_process_cleanup.py	18	12	_spawn_sleep	tests	no	subprocess	subprocess.Popen	none		"[sys.executable, ""-c"", f""import time; time.sleep({seconds})""]"	"subprocess.Popen( [sys.executable, ""-c"", f""import time; time.sleep({seconds})""], )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tui_gateway/test_projects_rpc.py	220	5	test_discover_repos_from_full_history	tests	no	subprocess	subprocess.run	none		"[""git"", ""init""]"	"subprocess.run([""git"", ""init""], cwd=repo, check=True, capture_output=True)"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tui_gateway/test_provider_env_rehydration.py	60	14	test_sanitized_child_rehydrates_provider_from_profile_env	tests	no	subprocess	subprocess.run	explicit_dict	child_env	"[sys.executable, ""-c"", code]"	"subprocess.run( [sys.executable, ""-c"", code], cwd=Path(__file__).resolve().parents[2], env=child_env, capture_output=True, text=True, timeout=60, check=False, )"	[VERIFIED: AST keyword/positional inspection] explicit env expression (not necessarily a literal dict)	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tui_gateway/test_slash_worker_sys_path.py	36	14	test_slash_worker_imports_from_cwd_with_colliding_utils	tests	no	subprocess	subprocess.run	explicit_dict	env	"[sys.executable, ""-c"", ""import tui_gateway.slash_worker""]"	"subprocess.run( [sys.executable, ""-c"", ""import tui_gateway.slash_worker""], cwd=tmp_path, env=env, capture_output=True, text=True, timeout=120, )"	[VERIFIED: AST keyword/positional inspection] explicit env expression (not necessarily a literal dict)	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tools/browser_tool.py	1105	20	_run_chrome_fallback_command._run_tmp	tools	yes	subprocess	subprocess.Popen	explicit_dict	browser_env	full	subprocess.Popen( full, stdout=stdout_fd, stderr=stderr_fd, stdin=subprocess.DEVNULL, env=browser_env, **_popen_extra, )	[VERIFIED: AST keyword/positional inspection] explicit env expression (not necessarily a literal dict)	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tools/browser_tool.py	2444	20	_run_browser_command	tools	yes	subprocess	subprocess.Popen	explicit_dict	browser_env	cmd_parts	subprocess.Popen( cmd_parts, stdout=stdout_fd, stderr=stderr_fd, stdin=subprocess.DEVNULL, env=browser_env, **_popen_extra, )	[VERIFIED: AST keyword/positional inspection] explicit env expression (not necessarily a literal dict)	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tools/browser_tool.py	4545	16	_maybe_autoinstall_chromium	tools	yes	subprocess	subprocess.run	explicit_dict	_build_browser_env()	install_cmd	subprocess.run( install_cmd, capture_output=True, text=True, timeout=600, env=_build_browser_env(), )	[VERIFIED: AST keyword/positional inspection] explicit env expression (not necessarily a literal dict)	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tools/checkpoint_manager.py	327	18	_run_git	tools	yes	subprocess	subprocess.run	explicit_dict	env	cmd	subprocess.run( cmd, capture_output=True, text=True, timeout=timeout, env=env, cwd=str(normalized_working_dir), stdin=subprocess.DEVNULL, # Checkpoints fire several bare git calls per turn from the # console-less desktop/gateway backend; suppress the per-call # conhost flash on Windows (no-op on POSIX). creationflags=windows_hide_flags(), )	[VERIFIED: AST keyword/positional inspection] explicit env expression (not necessarily a literal dict)	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tools/checkpoint_manager.py	454	18	_init_store	tools	yes	subprocess	subprocess.run	explicit_dict	init_env	"[""git"", ""init"", ""--bare"", str(store)]"	"subprocess.run( [""git"", ""init"", ""--bare"", str(store)], capture_output=True, text=True, env=init_env, timeout=_GIT_TIMEOUT, stdin=subprocess.DEVNULL, creationflags=windows_hide_flags(), )"	[VERIFIED: AST keyword/positional inspection] explicit env expression (not necessarily a literal dict)	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tools/code_execution_tool.py	1345	16	execute_code	tools	yes	subprocess	subprocess.Popen	explicit_dict	child_env	[_child_python, _script_path]	subprocess.Popen( [_child_python, _script_path], cwd=_child_cwd, env=child_env, stdout=subprocess.PIPE, stderr=subprocess.PIPE, stdin=subprocess.DEVNULL, start_new_session=True, creationflags=subprocess.CREATE_NO_WINDOW if _IS_WINDOWS else 0, )	[VERIFIED: AST keyword/positional inspection] explicit env expression (not necessarily a literal dict)	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tools/code_execution_tool.py	1692	18	_is_usable_python	tools	yes	subprocess	subprocess.run	none		"[python_path, ""-c"", ""import sys; sys.exit(0 if sys.version_info >= (3, 8) else 1)""]"	"subprocess.run( [python_path, ""-c"", ""import sys; sys.exit(0 if sys.version_info >= (3, 8) else 1)""], timeout=5, capture_output=True, creationflags=subprocess.CREATE_NO_WINDOW if _IS_WINDOWS else 0, stdin=subprocess.DEVNULL, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	untrusted_influenced	[VERIFIED: source data-flow trace] At least one argv element comes from model/tool input, remote content, plugin/skill input, or configuration.	model_reachable	[VERIFIED: source/caller trace] The site is reachable from agent runtime, gateway handling, a model-invoked tool, or a shipped skill.	TIER 1	PATH/executable lookup; platform bootstrap vars; locale; TMP/TEMP; HOME/USERPROFILE for interpreter/tool config; selected project-runtime markers only when deliberately rebound
tools/computer_use/cua_backend.py	166	16	_resolve_mcp_invocation	tools	yes	subprocess	subprocess.run	boundary_builder	cua_driver_child_env()	"[driver_cmd, ""manifest""]"	"subprocess.run( [driver_cmd, ""manifest""], capture_output=True, text=True, timeout=timeout, stdin=subprocess.DEVNULL, # cua-driver is a third-party binary — never hand it provider # API keys via inherited env (same policy as the MCP and CLI # fallback spawns below; #53503/#55709/#58889 lineage). env=cua_driver_child_env(), )"	[VERIFIED: AST keyword/positional inspection] recognized boundary-builder call by callee name	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tools/computer_use/cua_backend.py	256	16	cua_driver_update_check	tools	yes	subprocess	subprocess.run	boundary_builder	cua_driver_child_env()	"[_CUA_DRIVER_CMD, ""check-update"", ""--json""]"	"subprocess.run( [_CUA_DRIVER_CMD, ""check-update"", ""--json""], capture_output=True, text=True, timeout=timeout, # Some older drivers don't have the verb and fall through to a # stdin-reading mode rather than erroring — DEVNULL gives them EOF # so they exit fast instead of blocking until the timeout. stdin=subprocess.DEVNULL, # Sanitized like every other cua-driver spawn: third-party # binary, no inherited provider keys (#53503/#55709/#58889). env=cua_driver_child_env(), )"	[VERIFIED: AST keyword/positional inspection] recognized boundary-builder call by callee name	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
